City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Label
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Icepik Shavery,49.23300718262747,-123.03310208140063,Dessert Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Starbucks,49.232198,-123.033295,Coffee Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Los Guerreros,49.23395728497885,-123.03512867780175,Convenience Store,Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,A&W,49.238313,-123.031604,Fast Food Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Come Along Seafood Restaurant,49.23938855577013,-123.05310596860937,Chinese Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Bao Bakery,49.23811738155279,-123.03223434007468,Bakery,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Subway,49.237221327109076,-123.03264561667382,Sandwich Spot,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Gold Train Express,49.23339132103504,-123.03468281948533,Vietnamese Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Sunflower Bubble Tea,49.2380247180343,-123.032307656764,Asian Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Norquay Park,49.237964097195906,-123.05006588379838,Park,Landmarks and Outdoors
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Bubble World,49.23286132011359,-123.03321684530364,Chinese Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Safeway Collingwood,49.232139,-123.033229,Grocery Store,Food and Beverage Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Goto King,49.23773143327311,-123.03268854753404,Asian Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Dairy Queen,49.23592438464373,-123.0447840880327,Ice Cream Parlor,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,London Drugs,49.232788253417795,-123.03514684787226,Pharmacy,Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Plato Filipino,49.23795274684021,-123.03246382949699,Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Joyce - Collingwood SkyTrain Station,49.238561926643115,-123.03191346942029,Light Rail Station,Travel and Transportation
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,29th Avenue SkyTrain Station,49.244182996351675,-123.04520600795536,Light Rail Station,Travel and Transportation
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Dragon House Restaurant,49.23439092999351,-123.03597628134352,Chinese Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Bus Stop 51603 (29),49.24407006735242,-123.04563316044027,Bus Stop,Travel and Transportation
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Bus Stop 61616 (33),49.24436336162731,-123.045252316342,Bus Station,Travel and Transportation
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Bus Stop 51818 (33),49.244168094358415,-123.04580365875007,Bus Stop,Travel and Transportation
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,German Canadian Heritage Plaza (Deutscher Platz),49.24469343234065,-123.04568573296534,Plaza,Landmarks and Outdoors
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,7-Eleven,49.2336486830991,-123.03567046280699,Convenience Store,Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Flip Side Desserts,49.2335461114421,-123.03614848013798,Dessert Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,720 Sweets & Etc.,49.2387,-123.05063,Dessert Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Xing Fu Tang 幸福堂,49.23875293643056,-123.05078130723285,Bubble Tea Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,WEEDS,49.23915115553538,-123.05259928414081,Marijuana Dispensary,Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Melbourne Park,49.236388150801794,-123.02908760170789,Park,Landmarks and Outdoors
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Cariboo Park,49.2442410133576,-123.0303160994605,Park,Landmarks and Outdoors
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Rose Garden,49.23241874245772,-123.03207925321159,Chinese Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Fresh Legend,49.23265628202269,-123.0325858964531,Dessert Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Sweet Country Foods 甜心園,49.23952792972782,-123.05344216429941,Food and Beverage Retail,Food and Beverage Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Mcgavins bread basket,49.240001981003154,-123.05356329235892,Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Chong's Restaurant,49.23962595219381,-123.05361265454442,Chinese Restaurant,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,See-Rite,49.2324961213467,-123.03216687328832,Eyecare Store,Retail
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Tina Cake Desserts,49.2396879769807,-123.05386121345474,Dessert Shop,Dining and Lunching
Vancouver,Renfrew-Collingwood,49.239375325000026,-123.04041288599996,Kwan Luck Restaurant,49.23961598245497,-123.05401734997936,Chinese Restaurant,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Jericho Beach Park,49.271668855433404,-123.19797992706299,Park,Landmarks and Outdoors
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Jericho Beach,49.271930988934976,-123.19211388941667,Beach,Landmarks and Outdoors
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Breka Bakery & Café,49.26853184954052,-123.1867201378142,Café,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Beyond Bread Artisan Bakery,49.26850660578214,-123.18550175210264,Bakery,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Yuji's Japanese Tapas,49.26819755044824,-123.18604270271032,Japanese Restaurant,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Jericho Arts Centre,49.27231722691876,-123.20310020197503,Performing Arts Venue,Arts and Entertainment
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Irori Sushi,49.26850660578214,-123.18550175210264,Sushi Restaurant,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,La Quercia,49.26876914086904,-123.18544327865618,Italian Restaurant,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,The Cove Neighborhood Pub,49.26865659044266,-123.18527656524536,Pub,Bar
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Brock House,49.27190664651068,-123.19068988717953,Event Space,Business and Professional Services
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Blenz Coffee,49.26850660578214,-123.18550175210264,Coffee Shop,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,A&W,49.26849614906023,-123.18590625629463,Fast Food Restaurant,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Jericho Beach Pier,49.271431479496954,-123.20399664491305,Harbor or Marina,Landmarks and Outdoors
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Freshslice Pizza,49.26815102930351,-123.18652517831187,Pizzeria,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Simon's No Frills,49.26810991807184,-123.18635947718145,Grocery Store,Food and Beverage Retail
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Running Room,49.26812037595361,-123.18595497610471,Sporting Goods Retail,Retail
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,HI-Vancouver Jericho Beach,49.273017097234266,-123.20324170693674,Hostel,Travel and Transportation
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Rufus Guitar Shop,49.2631684056986,-123.18609609361732,Music Store,Retail
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,"Bus Stop 50357 (7,14,32,99,C19,N17)",49.26363184040531,-123.185730620174,Bus Station,Travel and Transportation
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Papa John's Pizza,49.26833675051483,-123.18548712537007,Pizzeria,Dining and Lunching
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Rebecca Bree,49.26848099910712,-123.18517522274274,Women's Store,Retail
Vancouver,"Kitsilano, West Point Grey, Jericho",49.26606990700003,-123.19744453699995,Taste of Thai,49.26447140835135,-123.1844246022785,Asian Restaurant,Dining and Lunching
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Cleveland Park,49.36008431037903,-123.10522871312344,Park,Landmarks and Outdoors
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Powerline Trail Trailhead,49.355589295564236,-123.09022752791125,Hiking Trail,Landmarks and Outdoors
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Capilano Grind,49.356577938565735,-123.10582274433162,Coffee Shop,Dining and Lunching
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Barrio Coffee,49.35653,-123.10591,Coffee Shop,Dining and Lunching
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,CC's Chinese Restaurant,49.358320879998566,-123.1063775434919,Chinese Restaurant,Dining and Lunching
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Sushi Mori,49.35556506656224,-123.10597991649506,Sushi Restaurant,Dining and Lunching
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,DDDN Pizza,49.35556506656224,-123.10597991649506,Pizzeria,Dining and Lunching
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Walking The Dogs,49.366864804870936,-123.09573632553551,Hiking Trail,Landmarks and Outdoors
Vancouver,North Vancouver  district municipality Northwest,49.358327634000034,-123.09338856699998,Baden Powell Trailhead,49.357474191911,-123.07974873449865,Hiking Trail,Landmarks and Outdoors
Vancouver,Nanaimo South,49.28322998931212,-123.05654739166604,Pandora's Box Rehearsal Studios,49.282944633049794,-123.06587474500833,Music Venue,Arts and Entertainment
Vancouver,Nanaimo South,49.28322998931212,-123.05654739166604,Greenhouse Recording Studio,49.28387767689982,-123.06806358994861,Arts and Entertainment,Arts and Entertainment
Vancouver,Nanaimo South,49.28322998931212,-123.05654739166604,The Narcissus,49.28405,-123.07002,Coffee Shop,Dining and Lunching
Vancouver,Upper East,49.11723501500006,-122.75143385599996,Cloverdale Athletic Park,49.11625546923356,-122.75770051582178,Park,Landmarks and Outdoors
Vancouver,Upper East,49.11723501500006,-122.75143385599996,7-Eleven,49.11168070751919,-122.75700784054656,Convenience Store,Retail
Vancouver,Upper East,49.11723501500006,-122.75143385599996,Clover Ridge Pizza,49.11137548659333,-122.75690217288273,Pizzeria,Dining and Lunching
Vancouver,Upper East,49.11723501500006,-122.75143385599996,A J McLellan Elementary School,49.11413357461478,-122.7636123536949,Playground,Landmarks and Outdoors
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Waterfront Park,49.311548112577064,-123.08577842974134,Park,Landmarks and Outdoors
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Earnest Ice Cream,49.312179566218035,-123.07979725856823,Ice Cream Parlor,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Lonsdale Quay Market,49.31025721121678,-123.08195201600468,Market,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Burgoo,49.310641374226684,-123.08024851601166,Gastropub,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Buddha-Full,49.31215860761231,-123.07882142019066,Juice Bar,Bar
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Tap & Barrel,49.31040434317438,-123.08037575736671,Gastropub,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Two Rivers Meats,49.31897599811362,-123.09644708014719,Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Café by Tao,49.312077173569726,-123.08116846995578,Vegan and Vegetarian Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Thomas Haas Patisserie,49.31469708312656,-123.10053595304603,Dessert Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Starbucks,49.309976,-123.083033,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Lonsdale Pier,49.3098208189771,-123.0803000271859,Pier,Travel and Transportation
Vancouver,Mission West,49.31740906774093,-123.0876438010993,The Polygon Gallery,49.31035325774776,-123.08069737733237,Art Gallery,Arts and Entertainment
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Mr Sushi,49.31217398097328,-123.07866038187998,Sushi Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Nemesis Coffee,49.310519,-123.080732,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Gusto di Quattro,49.310703012041934,-123.0803212329988,Italian Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Big Pete's collectibles,49.312271459410695,-123.07793810943889,Hobby Store,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Fishworks,49.31176763463226,-123.07903173812512,Seafood Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Pinnacle Hotel At The Pier,49.310460983581685,-123.07896474929457,Hotel,Travel and Transportation
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Table 153,49.31306352467266,-123.07711244832181,Breakfast Spot,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Marble Slab Creamery,49.31243771846961,-123.08217314315523,Ice Cream Parlor,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,The Sandwich Shop,49.31058523999756,-123.08185344575348,Sandwich Spot,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Soup Meister,49.31035882932688,-123.0818342144404,Soup Spot,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,The Coffee Bun,49.3106477187645,-123.08388796440276,Café,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,All Day Cafe,49.30986639108187,-123.08202795508437,Café,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Jägerhof Schnitzel House,49.31163905661205,-123.07918316299042,German Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Yeti Yogurt,49.31242788860782,-123.08347103342909,Frozen Yogurt Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Spa Utopia Health & Wellness Center,49.313759329619835,-123.09730163206227,Spa,Business and Professional Services
Vancouver,Mission West,49.31740906774093,-123.0876438010993,The Lobby Restaurant at the Pinnacle Hotel,49.310415900015975,-123.0791320677291,Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Cilantro and Jalapeno Gourmet Mexican Foods,49.31026131252696,-123.08199798740401,Gourmet Store,Food and Beverage Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Menchie's,49.31245663706712,-123.07779148544203,Frozen Yogurt Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Raglan's Bistro,49.31093285936767,-123.07980134223122,Cocktail Bar,Bar
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Sushi Bella,49.312625784733186,-123.07777466566391,Sushi Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Khaghan Restaurant,49.322145,-123.098369,Persian Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Montgomery's Fish & Chips,49.309917108617725,-123.08198128128616,Fish and Chips Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Starbucks,49.31340837476091,-123.07738524329423,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Subway,49.313050491737016,-123.08352393338457,Sandwich Spot,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Harbourside Park,49.31500402978391,-123.09562192861586,Park,Landmarks and Outdoors
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Sharky's Chophouse,49.31047693877084,-123.08119489569373,Butcher,Food and Beverage Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Starbucks,49.31139271668746,-123.08086682594481,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Thai House,49.31158279837239,-123.0800712651154,Thai Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Browns Socialhouse Lower Lonsdale,49.312616311612054,-123.07821090392257,Gastropub,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Dex Gourmet Burger Bar,49.30987181718178,-123.0821944624015,Burger Joint,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Cinco De Mayo Mexican Grill,49.31305017829933,-123.08263102721608,Mexican Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Anatoli Souvlaki,49.310625795335206,-123.08023350607746,Greek Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Lonsdale Quay Hotel,49.31053877825398,-123.081443654896,Hotel,Travel and Transportation
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Swiss Chalet,49.32205785545826,-123.09792709842718,Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Boston Pizza,49.31241272160098,-123.08244211670974,Pizzeria,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Shoppers Drug Mart,49.3121390103801,-123.08141723415244,Pharmacy,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Shoppers Drug Mart,49.321028859908694,-123.09735242731949,Pharmacy,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Save-On-Foods,49.32120901646982,-123.09785480756351,Grocery Store,Food and Beverage Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,George's Souvlaki,49.310077741703424,-123.08176172627321,Greek Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,West of Java,49.3117005502218,-123.07853901430052,Café,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Brazza,49.321759508893024,-123.0980640366995,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Suki Japanese Restaurant,49.3106477187645,-123.08388796440276,Sushi Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Tim Hortons,49.31176307991548,-123.08057359905828,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,RONA,49.317561749935024,-123.09900526178,Hardware Store,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Salvation Army Thrift Store,49.31333640183698,-123.07754148047901,Vintage and Thrift Store,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Waves Coffee House,49.31182423670396,-123.07903654412597,Coffee Shop,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Pizza Hut,49.32166692433025,-123.09813732496725,Pizzeria,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Yohachi Sushi,49.31190769710345,-123.08204694888379,Japanese Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Burrard Yacht Club,49.314200591918905,-123.09238801153725,Harbor or Marina,Landmarks and Outdoors
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Capilano Mall Dental Centre,49.321323184010815,-123.0994544118923,Dentist,Health and Medicine
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Little Tokyo Sushi,49.31088427500727,-123.08350222184097,Sushi Restaurant,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Subway,49.313094267027374,-123.07679036389226,Sandwich Spot,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Harbourside beach,49.31482965037989,-123.09804209090674,Beach,Landmarks and Outdoors
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Express News & Smokes Convenience,49.31024627111096,-123.08361035240829,Convenience Store,Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,King Mills Walk,49.31364113680072,-123.09794089162493,Hiking Trail,Landmarks and Outdoors
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Jerry's Cafe,49.31844161312234,-123.09964838610387,Café,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Lonsdale Quay SeaBus Terminal,49.30983637860414,-123.08385008701296,Marine Terminal,Travel and Transportation
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Kin's Farm Market,49.31035882932688,-123.0818342144404,Farmers Market,Food and Beverage Retail
Vancouver,Mission West,49.31740906774093,-123.0876438010993,El Dorado Pies & Treats,49.31036933028281,-123.08174898069915,Bakery,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Bowen Island Pizza Co.,49.30972155002618,-123.08212600044563,Pizzeria,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Cream Pony,49.310944101294595,-123.0783936204113,Fried Chicken Joint,Dining and Lunching
Vancouver,Mission West,49.31740906774093,-123.0876438010993,Coral Court Szechuan Cuisine,49.311962229080265,-123.07669427410622,Chinese Restaurant,Dining and Lunching
Vancouver,Killarney,49.21715369800006,-123.038903937,Kinemi's Kitchen,49.21497317288977,-123.03044969391868,Pizzeria,Dining and Lunching
Vancouver,Killarney,49.21715369800006,-123.038903937,Everett Crowley Park,49.21339887323899,-123.0283711522879,Park,Landmarks and Outdoors
Vancouver,Killarney,49.21715369800006,-123.038903937,Champlain Video,49.21506586390963,-123.03037639533774,Video Store,Retail
Vancouver,Killarney,49.21715369800006,-123.038903937,Champlain Heights School Annex Playground,49.213850026438564,-123.0308418063157,Playground,Landmarks and Outdoors
Vancouver,Killarney,49.21715369800006,-123.038903937,Bus Stop 51656 (26),49.21255478107614,-123.0294354686493,Bus Stop,Travel and Transportation
Vancouver,Killarney,49.21715369800006,-123.038903937,Champlain Market,49.21121906738002,-123.02875556860785,Supermarket,Food and Beverage Retail
Vancouver,"Dunbar-Southlands, Chaldecutt, University Endowment Lands",49.250990580000064,-123.21031457299996,Pacific Spirit Regional Park,49.249403,-123.211566,Park,Landmarks and Outdoors
Vancouver,"Dunbar-Southlands, Chaldecutt, University Endowment Lands",49.250990580000064,-123.21031457299996,"Cleveland Trail, Pacific Spirit Park",49.2557648567756,-123.21812622179011,Hiking Trail,Landmarks and Outdoors
Vancouver,"Dunbar-Southlands, Chaldecutt, University Endowment Lands",49.250990580000064,-123.21031457299996,"Bus Stop 51594 (25,33)",49.2587369827165,-123.21514097473877,Bus Stop,Travel and Transportation
Vancouver,"Dunbar-Southlands, Chaldecutt, University Endowment Lands",49.250990580000064,-123.21031457299996,SW Marine Dr Look Out,49.24403176433738,-123.20169209516855,Scenic Lookout,Landmarks and Outdoors
Vancouver,West Vancouver North,49.349415159000046,-123.15141534799994,blue gention trail,49.355913,-123.151932,Hiking Trail,Landmarks and Outdoors
Vancouver,West Vancouver North,49.349415159000046,-123.15141534799994,Julian Blue’s Bistro,49.341959357427584,-123.14825156037571,Adult Store,Retail
Vancouver,West Vancouver North,49.349415159000046,-123.15141534799994,The Chow Studio,49.34220183810886,-123.14543128883408,Arts and Entertainment,Arts and Entertainment
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Maffeo Sutton Park,49.17115645146569,-123.93875003109366,Park,Landmarks and Outdoors
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Nesvog Meats,49.18503273274685,-123.9551747419833,Butcher,Food and Beverage Retail
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Tim Hortons,49.16970045018584,-123.942503528137,Coffee Shop,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Bowen Park,49.17281985436916,-123.95513958543253,Park,Landmarks and Outdoors
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Starbucks,49.18330998938011,-123.95444588829204,Coffee Shop,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Bulk Barn,49.18383872589192,-123.95457695363665,Food and Beverage Retail,Food and Beverage Retail
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Dollarama,49.18371168666529,-123.9535969525649,Discount Store,Retail
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Subway,49.18203841056074,-123.95238891961304,Sandwich Spot,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Petro-Canada,49.182561156595035,-123.95340662279735,Fuel Station,Travel and Transportation
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Pizza Hut,49.18368216410358,-123.9541587408372,Pizzeria,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Fas Gas Plus,49.18477361170843,-123.95547266709818,Fuel Station,Travel and Transportation
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,McDonald's,49.18296034056214,-123.95368664437196,Fast Food Restaurant,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,White Spot,49.173686376603634,-123.94481847008839,Burger Joint,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Ramada Nanaimo,49.17567678882611,-123.94710491959381,Hotel,Travel and Transportation
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Queen Elizabeth II Promenade,49.175646359546185,-123.94242413167562,Park,Landmarks and Outdoors
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Caledonia Field. Home of the @VIRaiders Football Club,49.17403593362385,-123.94944882694486,Football Stadium,Arts and Entertainment
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Husky Station,49.172963221313864,-123.94297531257067,Fuel Station,Travel and Transportation
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Burger King,49.183849211677,-123.95530386817751,Fast Food Restaurant,Dining and Lunching
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Man Lee Oriental Food & Gift Shop,49.18368216410358,-123.9541587408372,Gift Store,Retail
Vancouver,Nanaimo Central,49.17815939282554,-123.9462967340648,Long & McQuade (Long & McQuade Musical Instruments),49.17050489620582,-123.9460479462391,Music Store,Retail
